,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,year,min_revenue,name_upper,name_lower
2655,639995565370745081,1bedroom available in a beautiful rentalapartment,393313696,Ali,Saint John,City of Saint John,45.27528,-66.08728,Private room,45,1,2,2022-06-19,2.0,2,330,2,,2022.0,45,1BEDROOM AVAILABLE IN A BEAUTIFUL RENTALAPARTMENT,1bedroom available in a beautiful rentalapartment
2656,640275092408766682,"3 bdrm, 2 bth, 2 living, 2 kitchens & outdr space",213029001,Darlene Strickland Keith Brennan,Saint John,City of Saint John,45.29167,-66.03022,Entire home/apt,300,2,0,,,2,181,0,,,600,"3 BDRM, 2 BTH, 2 LIVING, 2 KITCHENS & OUTDR SPACE","3 bdrm, 2 bth, 2 living, 2 kitchens & outdr space"
2657,640289583365010850,La Maison Blanche avec vue sur la mer,245191636,Philippe,Gloucester,Caraquet,47.7975311,-64.8969127,Entire home/apt,325,3,1,2022-06-21,1.0,1,321,1,,2022.0,975,LA MAISON BLANCHE AVEC VUE SUR LA MER,la maison blanche avec vue sur la mer
2658,644713794202565928,Modern Rental Unit - Free parking.,186986117,Naomie,Madawaska,Madawaska,47.37049,-68.31614,Entire home/apt,84,1,0,,,1,299,0,,,84,MODERN RENTAL UNIT - FREE PARKING.,modern rental unit - free parking.
2659,652186927147324284,The Resort,447353765,Deanna,York,Southhampton,46.00534,-67.24834,Entire home/apt,250,1,0,,,1,326,0,,,250,THE RESORT,the resort
2660,644857019255470948,"Great location, 2 bedrooms  Queen, all equipped",27266266,Carmen,Westmorland,Moncton,46.11231,-64.77069,Entire home/apt,80,2,1,2022-06-19,1.0,3,332,1,,2022.0,160,"GREAT LOCATION, 2 BEDROOMS  QUEEN, ALL EQUIPPED","great location, 2 bedrooms  queen, all equipped"
2661,644927609777967712,"Cheerful  Home with Heated Pool, Bbq and Gazebo",191778293,Matthew,Northumberland,Blissfield,46.56412,-66.11769,Entire home/apt,146,1,0,,,1,313,0,,,146,"CHEERFUL  HOME WITH HEATED POOL, BBQ AND GAZEBO","cheerful  home with heated pool, bbq and gazebo"
2662,652250463614803099,Magical Spacious 1911 Victorian home,411969310,Corinne,Westmorland,Moncton,46.0914,-64.77916,Entire home/apt,362,1,0,,,7,333,0,,,362,MAGICAL SPACIOUS 1911 VICTORIAN HOME,magical spacious 1911 victorian home
2663,644988523662444113,"Waterfront RV in beautiful Charlo, NB",463277869,Alexa,Restigouche,Colborne,47.98169,-66.27323,Entire home/apt,118,4,1,2022-06-22,1.0,1,343,1,,2022.0,472,"WATERFRONT RV IN BEAUTIFUL CHARLO, NB","waterfront rv in beautiful charlo, nb"
2664,652351614419592987,Maison Rouge très chaleureuse avec vue sur la mer,107512533,Nathalie,Gloucester,Caraquet,47.79318,-64.94382,Entire home/apt,220,3,0,,,2,119,0,,,660,MAISON ROUGE TRÈS CHALEUREUSE AVEC VUE SUR LA MER,maison rouge très chaleureuse avec vue sur la mer
2665,645024328340926279,Comfortable cozy room beside the Nashwaak River,157835647,Maggie,York,Stanley,46.28415,-66.74043,Private room,96,1,0,,,4,335,0,,,96,COMFORTABLE COZY ROOM BESIDE THE NASHWAAK RIVER,comfortable cozy room beside the nashwaak river
2666,652675495475212205,Hambrook Point Cottage “Grainfield”,204385938,Gertrude,Northumberland,Blackville,46.81811,-65.79019,Entire home/apt,230,1,0,,,1,266,0,,,230,HAMBROOK POINT COTTAGE “GRAINFIELD”,hambrook point cottage “grainfield”
2667,645028737269303737,3 bedroom with free parking,159828039,Christine,Westmorland,Moncton,46.12636,-64.85838,Entire home/apt,169,2,0,,,4,321,0,,,338,3 BEDROOM WITH FREE PARKING,3 bedroom with free parking
2668,652698449577109051,Lovely 1-bedroom riverside unit in Miramichi,226336204,Michael,Northumberland,Nelson,46.98159,-65.5551,Entire home/apt,101,2,0,,,4,338,0,,,202,LOVELY 1-BEDROOM RIVERSIDE UNIT IN MIRAMICHI,lovely 1-bedroom riverside unit in miramichi
2669,645038878669200831,Welcoming 1 Brdm bed and breakfast,157835647,Maggie,York,Stanley,46.28267,-66.74165,Private room,96,1,0,,,4,284,0,,,96,WELCOMING 1 BRDM BED AND BREAKFAST,welcoming 1 brdm bed and breakfast
2670,652830243546110350,"Clean, quiet, residential setting in the city...",465038581,Calvin,York,Fredericton,45.94665,-66.66822,Entire home/apt,88,2,0,,,1,197,0,,,176,"CLEAN, QUIET, RESIDENTIAL SETTING IN THE CITY...","clean, quiet, residential setting in the city..."
2671,652950969302127403,Vacation home the whole family will enjoy,280736420,Cara,Westmorland,Shediac,46.2624355,-64.5684095,Entire home/apt,269,2,0,,,1,37,0,,,538,VACATION HOME THE WHOLE FAMILY WILL ENJOY,vacation home the whole family will enjoy
2672,652963046388208939,Newly renovated 3 bedrooms close  Moncton Airport,411969310,Corinne,Westmorland,Moncton,46.10171,-64.67695,Entire home/apt,220,1,0,,,7,361,0,,,220,NEWLY RENOVATED 3 BEDROOMS CLOSE  MONCTON AIRPORT,newly renovated 3 bedrooms close  moncton airport
2673,653428557401676139,"Cheerful two bedroom, view of the Bay of Fundy.",247000289,Deanna,Charlotte,Saint Andrews,45.07507,-67.04267,Entire home/apt,167,3,0,,,1,60,0,,,501,"CHEERFUL TWO BEDROOM, VIEW OF THE BAY OF FUNDY.","cheerful two bedroom, view of the bay of fundy."
2674,653467435909371477,Comfy 2 Beds in a Centric Location,27266266,Carmen,Westmorland,Moncton,46.11202,-64.77122,Entire home/apt,90,2,0,,,3,337,0,,,180,COMFY 2 BEDS IN A CENTRIC LOCATION,comfy 2 beds in a centric location
2675,653514100659476384,Petite maison d’évasion,409282564,Lucie,Gloucester,Caraquet,47.79959,-64.83144,Entire home/apt,128,5,0,,,3,21,0,,,640,PETITE MAISON D’ÉVASION,petite maison d’évasion
2676,653662513190957322,Lovely one bedroom condo with pool and hot tubs,131155757,Nicole,Westmorland,Shediac,46.23573,-64.4582,Entire home/apt,200,6,0,,,4,42,0,,,1200,LOVELY ONE BEDROOM CONDO WITH POOL AND HOT TUBS,lovely one bedroom condo with pool and hot tubs
2677,653734179910683309,Very Central 2-Bedroom House with free packing,465264935,Collins,Westmorland,Moncton,46.08683,-64.7908,Entire home/apt,166,2,0,,,1,330,0,,,332,VERY CENTRAL 2-BEDROOM HOUSE WITH FREE PACKING,very central 2-bedroom house with free packing
2678,653764295315181440,Le chalet du Nordet,262084689,Stéphanie,Gloucester,Shippagan,47.8611,-64.53222,Entire home/apt,96,3,0,,,1,108,0,,,288,LE CHALET DU NORDET,le chalet du nordet
2679,654155986421436797,Glamping Cabin,237084613,Melissa,Albert,Harvey,45.646206,-64.83723119999999,Entire home/apt,198,2,0,,,2,93,0,,,396,GLAMPING CABIN,glamping cabin
2680,654300132014153017,Wilderness adventures at The  Getaway Chalet!,196569895,Lynn / Mike,Victoria,Drummond,47.12502,-67.5484,Entire home/apt,128,3,0,,,1,355,0,,,384,WILDERNESS ADVENTURES AT THE  GETAWAY CHALET!,wilderness adventures at the  getaway chalet!
2681,654315983024520613,Modern 3-Bedroom Home,130024956,Kurtis,Westmorland,Moncton,46.11105439904023,-64.865757599473,Entire home/apt,360,2,0,,,1,360,0,,,720,MODERN 3-BEDROOM HOME,modern 3-bedroom home
2682,654354242155803679,"Bright 3bd Close to Beach - Wifi, Firepit, Parking",252277,Sarah,Westmorland,Shediac,46.23496,-64.52186,Entire home/apt,257,3,0,,,20,352,0,,,771,"BRIGHT 3BD CLOSE TO BEACH - WIFI, FIREPIT, PARKING","bright 3bd close to beach - wifi, firepit, parking"
2683,654406989031029428,Modern 2-bedroom home,153309525,Alexandre,Westmorland,Moncton,46.1183,-64.72731,Entire home/apt,100,1,0,,,1,85,0,,,100,MODERN 2-BEDROOM HOME,modern 2-bedroom home
2684,654428519645932370,Private entrance Castine home in town center,246869488,Nilofer,Charlotte,Saint Andrews,45.07631,-67.04867,Private room,140,2,0,,,1,348,0,,,280,PRIVATE ENTRANCE CASTINE HOME IN TOWN CENTER,private entrance castine home in town center
2685,654864615324325465,Welcome to Hillside Haven by The Sea,151836393,Sarah,Saint John,Saint Martins,45.3621153,-65.5301826,Entire home/apt,175,3,0,,,1,335,0,,,525,WELCOME TO HILLSIDE HAVEN BY THE SEA,welcome to hillside haven by the sea
2686,654987519924376728,Sunset Spa Waterfront Chalet by Nat'l Park & Pool,242155537,Étienne,Kent,Richibucto,46.69179,-64.8547,Entire home/apt,276,1,0,,,14,83,0,,,276,SUNSET SPA WATERFRONT CHALET BY NAT'L PARK & POOL,sunset spa waterfront chalet by nat'l park & pool
2687,655102373100952247,Cheerful 3 Bedroom Cottage with Views of the Caves,216456170,Kevin,Saint John,Saint Martins,45.34009,-65.55345,Entire home/apt,186,3,0,,,2,349,0,,,558,CHEERFUL 3 BEDROOM COTTAGE WITH VIEWS OF THE CAVES,cheerful 3 bedroom cottage with views of the caves
2688,655130704183224673,Well maintained spacious private bedroom available,164118289,Balaji,Saint John,City of Saint John,45.2843007,-66.0899838,Private room,32,1,0,,,1,363,0,,,32,WELL MAINTAINED SPACIOUS PRIVATE BEDROOM AVAILABLE,well maintained spacious private bedroom available
2689,655166597135026891,Beautiful 2 bedroom cottage with water view,465607994,Serge,Westmorland,Shediac,46.27216,-64.5642,Entire home/apt,160,1,0,,,1,101,0,,,160,BEAUTIFUL 2 BEDROOM COTTAGE WITH WATER VIEW,beautiful 2 bedroom cottage with water view
2690,655590882021240416,Single bedroom at Downtown Fredricton,461135234,Anna Elizabeth,York,Fredericton,45.95137,-66.63591,Private room,49,1,0,,,3,62,0,,,49,SINGLE BEDROOM AT DOWNTOWN FREDRICTON,single bedroom at downtown fredricton
2691,655655747048200442,Retraite Baie du héron: Magnifique vue sur l’eau,338155995,Ginette,Restigouche,Dalhousie,48.06288,-66.36585,Entire home/apt,160,2,0,,,1,349,0,,,320,RETRAITE BAIE DU HÉRON: MAGNIFIQUE VUE SUR L’EAU,retraite baie du héron: magnifique vue sur l’eau
2692,655722064711977683,Lovely 1-bedroom apartment with parking,278153042,K-Two,Westmorland,Moncton,46.05587,-64.86884,Entire home/apt,79,2,0,,,2,169,0,,,158,LOVELY 1-BEDROOM APARTMENT WITH PARKING,lovely 1-bedroom apartment with parking
2693,655797257426778890,City Living | 3 bed | Laundry,230958093,Jessica,York,Fredericton,45.9458,-66.65791,Entire home/apt,196,2,0,,,12,349,0,,,392,CITY LIVING | 3 BED | LAUNDRY,city living | 3 bed | laundry
2694,550593539699598815,Sea-Scape Waterfront Pool&Jacuzzi Access Chalet,242155537,Étienne,Kent,Richibucto,46.6907,-64.85537,Entire home/apt,168,1,0,,,14,38,0,,,168,SEA-SCAPE WATERFRONT POOL&JACUZZI ACCESS CHALET,sea-scape waterfront pool&jacuzzi access chalet
2695,34223332,Seaside Haven Cottage,91495031,Seaside Haven,Charlotte,Grand Manan,44.66666,-66.76288,Entire home/apt,131,2,44,2021-09-28,1.15,5,6,12,,2021.0,262,SEASIDE HAVEN COTTAGE,seaside haven cottage
2696,580417504802095454,Lighthouse Cottage - 2 bedroom oceanfront gem!,447696836,Laura & Bryan,Charlotte,Grand Manan,44.6224,-66.86249,Entire home/apt,224,4,0,,,3,195,0,,,896,LIGHTHOUSE COTTAGE - 2 BEDROOM OCEANFRONT GEM!,lighthouse cottage - 2 bedroom oceanfront gem!
2697,614303024725322870,Sunny 2 bedroom cottage w/ water views,450309151,William And Maureen,Charlotte,Campobello,44.85641,-66.98168,Entire home/apt,169,2,0,,,1,34,0,,,338,SUNNY 2 BEDROOM COTTAGE W/ WATER VIEWS,sunny 2 bedroom cottage w/ water views
2698,53481259,“Head Harbour Haven”oceanfront home on Campobello,101607458,Natalie,Charlotte,Campobello,44.9275,-66.93585,Entire home/apt,275,3,1,2022-06-10,1.0,2,59,1,,2022.0,825,“HEAD HARBOUR HAVEN”OCEANFRONT HOME ON CAMPOBELLO,“head harbour haven”oceanfront home on campobello
2699,29083826,Watch the Whales from your Deck!,219177172,Deb,Charlotte,West Isles,44.91381,-66.98632,Entire home/apt,324,7,13,2021-09-26,0.53,1,162,5,,2021.0,2268,WATCH THE WHALES FROM YOUR DECK!,watch the whales from your deck!
2700,34948844,Water Street House – East Suite,36485666,Christina,Charlotte,Saint Andrews,45.07131,-67.05113,Private room,85,2,24,2020-09-03,0.67,3,18,0,,2020.0,170,WATER STREET HOUSE – EAST SUITE,water street house – east suite
2701,628108631899537821,"P'Tite Côte Cottage, 4 Bedrooms",455995822,Nest,Westmorland,Shediac,46.23024,-64.31938,Entire home/apt,220,7,0,,,2,103,0,,,1540,"P'TITE CÔTE COTTAGE, 4 BEDROOMS","p'tite côte cottage, 4 bedrooms"
2702,33836050,"Seal Watch- In Town, Lubec Channel Views, Lubec ME",223702899,Nicole,Charlotte,Campobello,44.86231,-66.9827,Entire home/apt,162,4,30,2022-06-11,0.83,2,255,12,,2022.0,648,"SEAL WATCH- IN TOWN, LUBEC CHANNEL VIEWS, LUBEC ME","seal watch- in town, lubec channel views, lubec me"
2703,52204832,Charming Cottage No. 5 on the Bay,422600070,Charmaine,Kent,Wellington,46.46801,-64.71381,Entire home/apt,149,3,0,,,1,298,0,,,447,CHARMING COTTAGE NO. 5 ON THE BAY,charming cottage no. 5 on the bay
2704,42529315,"ATV/Snowmobile/Snowshoe 360 views, minutes to town",338744068,Erin + Grant,Madawaska,Clair,47.21957,-68.64689,Entire home/apt,227,2,67,2022-05-29,2.38,2,311,35,,2022.0,454,"ATV/SNOWMOBILE/SNOWSHOE 360 VIEWS, MINUTES TO TOWN","atv/snowmobile/snowshoe 360 views, minutes to town"
2705,3711648,Maine Riverfront B&B Ensuite  ROOM 1,2714886,Karen,Charlotte,Saint Stephen,45.18436,-67.26629,Private room,193,1,15,2021-09-01,0.18,4,123,4,,2021.0,193,MAINE RIVERFRONT B&B ENSUITE  ROOM 1,maine riverfront b&b ensuite  room 1
2706,631303918933142987,Cheerful 3-bedroom home w/large fenced in backyard,201884322,Michelle,Madawaska,Madawaska,47.35262,-68.34129,Entire home/apt,227,1,0,,,1,320,0,,,227,CHEERFUL 3-BEDROOM HOME W/LARGE FENCED IN BACKYARD,cheerful 3-bedroom home w/large fenced in backyard
2707,54384432,Un petit havre de paix. Les pieds dans l’eau,67388203,Youssef,Gloucester,Shippagan,47.75959,-64.72574,Entire home/apt,140,7,0,,,1,294,0,,,980,UN PETIT HAVRE DE PAIX. LES PIEDS DANS L’EAU,un petit havre de paix. les pieds dans l’eau
2708,46071125,"camp 1 in Fort Kent, Maine",373410986,Daniel & Randalyn,Madawaska,Saint-Francois,47.21976,-68.65065,Private room,104,1,16,2022-05-31,0.82,4,284,10,,2022.0,104,"CAMP 1 IN FORT KENT, MAINE","camp 1 in fort kent, maine"
2709,46490294,Waterfront Cottage on Richibucto River,95473120,Natasha,Kent,Weldford,46.52865,-65.06447,Entire home/apt,232,2,73,2022-06-17,3.97,1,265,46,,2022.0,464,WATERFRONT COTTAGE ON RICHIBUCTO RIVER,waterfront cottage on richibucto river
2710,579741985549209280,Adorable Waterfront 2 bed guesthouse Shediac River,446522680,Jean,Westmorland,Shediac,46.26682,-64.62832,Entire home/apt,156,2,0,,,1,62,0,,,312,ADORABLE WATERFRONT 2 BED GUESTHOUSE SHEDIAC RIVER,adorable waterfront 2 bed guesthouse shediac river
2711,8131801,The Blue Heron,42940931,Roland,Kent,Dundas,46.33506,-64.61717,Entire home/apt,195,2,72,2021-03-02,0.87,1,208,0,,2021.0,390,THE BLUE HERON,the blue heron
2712,611574772495768754,"1 Full bedroom camper/RV
up to 6 person",422975312,Alex,Restigouche,Colborne,47.99214,-66.26509,Entire home/apt,150,2,0,,,3,346,0,,,300,"1 FULL BEDROOM CAMPER/RV
UP TO 6 PERSON","1 full bedroom camper/rv
up to 6 person"
2713,566584097865092333,Luxueux chalet bord de l’eau!    *nouveau,186150700,Corinne,Gloucester,Saumarez,47.52187,-64.90561,Entire home/apt,210,6,4,2022-06-13,4.0,1,113,4,,2022.0,1260,LUXUEUX CHALET BORD DE L’EAU!    *NOUVEAU,luxueux chalet bord de l’eau!    *nouveau
2714,53314499,Luxury 4 bedroom home minutes from downtown.,397477624,Joey,Madawaska,Clair,47.24984,-68.58543,Entire home/apt,141,2,1,2022-05-13,0.7,1,304,1,,2022.0,282,LUXURY 4 BEDROOM HOME MINUTES FROM DOWNTOWN.,luxury 4 bedroom home minutes from downtown.
2715,27953157,Auberge Chez Casimir 2,52666489,Isabelle,Restigouche,Eldon,47.97262,-66.95204,Private room,100,1,22,2021-09-17,0.49,5,321,10,,2021.0,100,AUBERGE CHEZ CASIMIR 2,auberge chez casimir 2
2716,50230251,USA - Cute Second Floor Apartment Off Main Street,399555044,Mackenzie,Madawaska,Saint-Leonard,47.16556,-67.94303,Entire home/apt,84,1,21,2022-04-07,1.93,2,333,21,,2022.0,84,USA - CUTE SECOND FLOOR APARTMENT OFF MAIN STREET,usa - cute second floor apartment off main street
2717,50786240,Le chalet bleu,322428990,Michelle,Gloucester,Caraquet,47.8016,-64.87367,Entire home/apt,200,2,18,2022-06-22,1.55,2,54,18,,2022.0,400,LE CHALET BLEU,le chalet bleu
2718,20046691,Mat Pat Camp,31036121,Ronald,Restigouche,Eldon,47.9464,-66.96603,Entire home/apt,225,1,5,2021-08-19,0.11,3,320,4,,2021.0,225,MAT PAT CAMP,mat pat camp
2719,50281090,"Luxury cabin,  mountain views, on ATV/Snow trails",338744068,Erin + Grant,Madawaska,Saint-Francois,47.22105,-68.64653,Entire home/apt,227,2,14,2022-06-20,1.57,2,320,14,,2022.0,454,"LUXURY CABIN,  MOUNTAIN VIEWS, ON ATV/SNOW TRAILS","luxury cabin,  mountain views, on atv/snow trails"
2720,652094379244580723,Chalet roulotte,421769295,Hugues,Gloucester,Shippagan,47.74927,-64.75354,Entire home/apt,200,1,0,,,3,358,0,,,200,CHALET ROULOTTE,chalet roulotte
2721,43840353,The Happy Helmstead Cottage,350640508,Crystal,Westmorland,Westmorland,45.95975,-64.06164,Entire home/apt,120,2,56,2022-06-16,2.3,1,123,21,RYA-2021-07291001110854225-3228,2022.0,240,THE HAPPY HELMSTEAD COTTAGE,the happy helmstead cottage
2722,50245800,Caissie Cape Cottage w/ water views & beach access,44612911,Rachel & Kay,Kent,Dundas,46.32589,-64.51713,Entire home/apt,286,7,5,2021-09-15,0.43,3,46,5,,2021.0,2002,CAISSIE CAPE COTTAGE W/ WATER VIEWS & BEACH ACCESS,caissie cape cottage w/ water views & beach access
2723,588263895655050619,Private room w/ river view,39864548,Matthew,Charlotte,Saint Stephen,45.17117,-67.28934,Private room,110,1,4,2022-06-06,1.48,1,269,4,,2022.0,110,PRIVATE ROOM W/ RIVER VIEW,private room w/ river view
2724,655330098165577061,Newly renovated 3 bedroom house with parking.,408557304,Theresa,Madawaska,Clair,47.24917,-68.59481,Entire home/apt,187,1,0,,,1,271,0,,,187,NEWLY RENOVATED 3 BEDROOM HOUSE WITH PARKING.,newly renovated 3 bedroom house with parking.
2725,53481421,New Oceanfront “Sunset Suite”on Campobello,101607458,Natalie,Charlotte,Campobello,44.92856,-66.93595,Entire home/apt,186,3,2,2022-06-13,2.0,2,82,2,,2022.0,558,NEW OCEANFRONT “SUNSET SUITE”ON CAMPOBELLO,new oceanfront “sunset suite”on campobello
2726,597696880868700909,Lubec Bay Watch Cottage,451816173,Natalie,Charlotte,Campobello,44.85214,-66.99654,Entire home/apt,263,1,5,2022-06-20,5.0,1,91,5,,2022.0,263,LUBEC BAY WATCH COTTAGE,lubec bay watch cottage
2727,605243121460951652,Milliken House,454342270,Pamela,Charlotte,West Isles,44.90609,-66.98747,Private room,155,1,0,,,1,356,0,,,155,MILLIKEN HOUSE,milliken house
2728,33310181,Allagash hunting/snowmobile /ATV cabin,149324506,Colleen,Madawaska,Saint-Francois,47.19862365722656,-68.83721160888672,Private room,195,7,3,2022-03-07,0.36,1,327,3,,2022.0,1365,ALLAGASH HUNTING/SNOWMOBILE /ATV CABIN,allagash hunting/snowmobile /atv cabin
2729,49092416,Four Season Lake Haven,67202215,Tina,York,North Lake,45.66308,-67.76243,Entire home/apt,551,4,4,2022-03-14,0.35,1,125,4,,2022.0,2204,FOUR SEASON LAKE HAVEN,four season lake haven
2730,647674743663066917,Relaxed 2 bedroom - 4 Corner & Recreational Trails,460960821,Ryan,Madawaska,Madawaska,47.3542221,-68.3551396,Entire home/apt,130,1,1,2022-06-18,1.0,2,362,1,,2022.0,130,RELAXED 2 BEDROOM - 4 CORNER & RECREATIONAL TRAILS,relaxed 2 bedroom - 4 corner & recreational trails
2731,20439295,St. Martins - Relaxing Seaside Getaway,88775749,Gary,Saint John,Saint Martins,45.35651,-65.52915,Private room,158,1,94,2022-04-27,1.61,2,85,10,,2022.0,158,ST. MARTINS - RELAXING SEASIDE GETAWAY,st. martins - relaxing seaside getaway
2732,52369251,"Chalet Studio Pointe Canot Île Lamèque, NB.",232654040,Dominic,Gloucester,Shippagan,47.83358,-64.70633,Entire home/apt,105,5,0,,,1,317,0,,,525,"CHALET STUDIO POINTE CANOT ÎLE LAMÈQUE, NB.","chalet studio pointe canot île lamèque, nb."
2733,634913038102644158,2 bedroom 6 person Northern Maine ATV & 4 Corners,460960821,Ryan,Madawaska,Madawaska,47.354221,-68.355141,Entire home/apt,130,2,1,2022-06-13,1.0,2,350,1,,2022.0,260,2 BEDROOM 6 PERSON NORTHERN MAINE ATV & 4 CORNERS,2 bedroom 6 person northern maine atv & 4 corners
2734,38633337,"Waterfront apartment,",295074043,Carole & Sebastien,Restigouche,Dalhousie,48.00442,-66.652,Entire home/apt,125,2,76,2022-06-21,2.28,1,330,36,,2022.0,250,"WATERFRONT APARTMENT,","waterfront apartment,"
2735,23751927,Cabin on the Beach,178135108,Steven,Northumberland,Chatham,47.07454,-65.36598,Entire home/apt,153,1,89,2022-06-20,1.8,2,45,21,,2022.0,153,CABIN ON THE BEACH,cabin on the beach
2736,37687729,RELAX AND ENJOY THE RESTIGOUCHE RIVER IN GASPÉSIE,182493281,Claude,Restigouche,Addington,47.9927,-66.79231,Entire home/apt,140,4,1,2022-06-03,1.0,1,133,1,,2022.0,560,RELAX AND ENJOY THE RESTIGOUCHE RIVER IN GASPÉSIE,relax and enjoy the restigouche river in gaspésie
2737,48327516,Upper Main River Lodge   Water Front,390097363,Andrew,Kent,Weldford,46.52375,-65.076,Entire home/apt,671,2,32,2022-06-06,2.29,1,260,27,,2022.0,1342,UPPER MAIN RIVER LODGE   WATER FRONT,upper main river lodge   water front
